1,2,3,4,5,6,7,8,9,10,11,12,Label,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04323.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04324.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04325.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04326.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04327.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04328.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04329.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04330.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04331.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04332.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04333.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04334.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04335.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04336.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04337.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04338.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04339.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04340.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04341.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04342.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04343.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04344.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04345.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04346.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04347.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04348.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04349.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04350.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04351.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04352.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04353.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04354.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04355.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04356.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04357.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04358.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04359.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04360.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04361.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04362.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04363.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04364.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04365.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04366.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04367.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04368.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04369.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04370.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04371.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04372.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04373.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04374.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04375.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04376.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04377.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04378.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04379.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04380.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04381.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04382.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04383.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04384.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04385.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04386.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04387.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04388.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04389.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04390.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04391.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04392.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04393.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04394.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04395.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04396.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04397.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04398.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04399.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04400.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04401.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04402.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04403.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04404.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04405.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04406.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04407.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04408.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04409.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04410.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04411.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04412.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04413.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04414.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04415.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04416.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04417.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04418.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04419.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04420.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04421.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04422.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04423.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04424.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04425.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04426.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04427.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04428.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04429.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04430.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04431.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04432.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04433.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04434.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04435.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04436.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04437.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04438.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04439.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04440.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04441.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04442.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04443.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04444.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04445.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04446.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04447.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04448.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04449.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04450.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04451.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04452.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04453.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04454.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04455.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04456.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04457.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04458.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04459.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04460.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04461.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04462.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04463.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04464.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04465.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04466.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04467.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04468.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04469.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04470.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04471.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04472.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04473.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04474.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04475.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04476.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04477.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04478.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04479.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04480.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04481.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04482.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04483.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04484.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04485.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04486.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04487.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04488.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04489.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04490.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04491.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04492.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04493.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04494.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04495.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04496.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04497.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04498.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04499.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04500.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04501.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04502.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04503.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04504.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04505.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04506.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04507.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04508.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04509.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04510.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04511.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04512.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04513.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04514.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04515.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04516.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04517.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04518.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04519.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04520.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04521.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04522.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04523.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04524.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04525.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04526.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04527.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04528.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04529.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04530.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04531.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04532.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04533.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04534.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04535.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04536.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04537.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04538.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04539.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04540.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04541.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04542.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04543.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04544.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04545.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04546.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04547.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04548.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04549.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04550.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04551.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04552.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04553.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04554.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04555.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04556.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04557.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04558.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04559.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04560.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04561.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04562.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04563.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04564.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04565.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04566.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04567.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04568.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04569.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04570.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04571.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04572.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04573.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04574.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04583.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04584.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04585.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04586.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04587.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04588.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04589.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04590.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04591.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04592.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04593.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04594.jpg,7,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04599.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04600.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04601.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04602.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04603.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04604.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04605.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04606.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04607.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04608.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04609.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04610.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04611.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04612.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04613.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04614.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04615.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04616.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04617.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04618.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04619.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04620.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04621.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S31\img04622.jpg,1,,,
